referrer,views_total,views_unique
github.com,1619,54
oschina.net,41,21
gitee.com,40,17
Google,37,13
t.co,17,10
dev.to,12,5
db3.network,10,6
alchemy.com,9,3
medium.com,5,4
news.ycombinator.com,5,2
