url_path,views_total,views_unique
/dbpunk-labs/db3,904,143
/dbpunk-labs/db3/pulls,383,8
/dbpunk-labs/db3/tree/main/sdk,91,6
/dbpunk-labs/db3/issues,83,12
/dbpunk-labs/db3/pull/556,74,2
/dbpunk-labs/db3/tree/main/src,72,6
/dbpunk-labs/db3/pull/541,59,2
/dbpunk-labs/db3/pull/531,56,2
/dbpunk-labs/db3/pull/556/files,54,2
/dbpunk-labs/db3/pull/516,50,1
