referrer,views_total,views_unique
github.com,1433,54
Google,41,13
gitee.com,40,17
oschina.net,32,18
t.co,11,8
db3.network,10,6
alchemy.com,8,3
news.ycombinator.com,5,2
coveralls.io,5,1
medium.com,4,4
