url_path,views_total,views_unique
/dbpunk-labs/db3,707,180
/dbpunk-labs/db3/issues,230,12
/dbpunk-labs/db3/pulls,143,8
/dbpunk-labs/db3/graphs/traffic,106,2
/dbpunk-labs/db3/pulse,81,3
/dbpunk-labs/db3/pull/258,39,6
/dbpunk-labs/db3/stargazers,29,2
/dbpunk-labs/db3/issues/100,22,14
/dbpunk-labs/db3/issues/225,22,2
/dbpunk-labs/db3/issues/253,22,1
