referrer,views_total,views_unique
github.com,892,33
news.ycombinator.com,89,46
db3.network,33,13
Google,31,14
link.zhihu.com,10,3
docs.db3.network,7,1
medium.com,6,3
alchemy.com,6,3
t.co,5,4
com.linkedin.android,5,4
