referrer,views_total,views_unique
github.com,930,47
wx.qq.com,21,1
alternativeto.net,20,1
docs.db3.network,13,4
Google,11,10
blog.db3.network,8,1
app.buidlbox.io,7,5
t.co,7,4
dev.to,6,3
alchemy.com,4,4
