referrer,views_total,views_unique
github.com,1200,56
gitee.com,42,19
Google,38,12
oschina.net,35,18
t.co,9,7
db3.network,8,4
alchemy.com,5,2
community.db3.network,5,1
coveralls.io,5,1
docs.uniswap.org,4,1
