referrer,views_total,views_unique
github.com,862,28
news.ycombinator.com,63,26
db3.network,34,14
Google,23,10
link.zhihu.com,10,3
docs.db3.network,7,1
medium.com,6,3
com.linkedin.android,5,4
coinsbench.com,5,1
linkedin.com,4,4
