referrer,views_total,views_unique
github.com,714,22
news.ycombinator.com,65,27
Google,22,9
db3.network,18,11
link.zhihu.com,10,3
t.co,7,5
docs.db3.network,7,1
medium.com,6,3
com.linkedin.android,5,4
coinsbench.com,5,1
