referrer,views_total,views_unique
github.com,888,36
news.ycombinator.com,35,24
db3.network,34,14
Google,24,11
t.co,20,5
link.zhihu.com,10,3
docs.db3.network,7,1
alchemy.com,6,3
linkedin.com,5,5
com.linkedin.android,5,4
