url_path,views_total,views_unique
/dbpunk-labs/db3,473,86
/dbpunk-labs/db3/pulls,327,5
/dbpunk-labs/db3/pull/564,106,2
/dbpunk-labs/db3/pull/559,55,2
/dbpunk-labs/db3/pull/569,51,1
/dbpunk-labs/db3/tree/main/src,46,3
/dbpunk-labs/db3/issues,45,12
/dbpunk-labs/db3/pull/564/files,39,2
/dbpunk-labs/db3/pull/571,29,3
/dbpunk-labs/db3/tree/main/metadata,28,2
