url_path,views_total,views_unique
/dbpunk-labs/db3,345,83
/dbpunk-labs/db3/pulls,286,5
/dbpunk-labs/db3/pull/564,106,2
/dbpunk-labs/db3/pull/559,74,2
/dbpunk-labs/db3/tree/main/src,65,4
/dbpunk-labs/db3/pull/569,51,1
/dbpunk-labs/db3/pull/559/files,39,2
/dbpunk-labs/db3/pull/564/files,39,2
/dbpunk-labs/db3/pull/562,33,2
/dbpunk-labs/db3/issues,31,10
