referrer,views_total,views_unique
github.com,618,9
tododemo--imotai.repl.co,62,3
oschina.net,38,4
db3-network-crud-todomvc-demo.imotai.repl.co,16,4
blog.db3.network,12,7
coinsbench.com,3,3
wx.qq.com,3,1
t.co,2,2
medium.com,2,1
Google,1,1
